"factor1","fieldId","repId","numValue","experimentalUnitId"
15,25,6,212.880038039927,8955
16,25,6,207.850368899396,8956
17,25,6,227.74654411877,8957
18,25,6,185.597121386248,8958
19,25,6,196.930371019281,8959
20,25,6,202.712019123551,8960
21,25,6,202.543655188627,8961
22,25,6,221.803695647327,8962
23,25,6,182.199566738045,8963
24,25,6,164.176695983856,8964
25,25,6,206.185024746329,8965
26,25,6,220.756023529963,8966
27,25,6,193.462877793899,8967
28,25,6,234.68590385214,8968
29,25,6,206.922314242683,8969
30,25,6,195.711549240648,8970
31,25,6,236.537842052787,8971
32,25,6,186.916187175287,8972
33,25,6,234.552045771098,8973
34,25,6,220.99612453409,8974
35,25,6,203.17522505795,8975
36,25,6,192.761705932455,8976
37,25,6,229.378672087976,8977
38,25,6,213.915167530927,8978
39,25,6,200.110068658783,8979
40,25,6,223.554797625376,8980
41,25,6,221.116663241489,8981
42,25,6,220.587318461561,8982
43,25,6,228.605493106342,8983
44,25,6,235.911969992309,8984
45,25,6,222.727906299711,8985
46,25,6,209.117306473468,8986
47,25,6,171.999953724464,8987
48,25,6,219.931829733521,8988
49,25,6,216.213005811447,8989
50,25,6,234.884167518832,8990
51,25,6,181.565389899388,8991
52,25,6,246.262239416512,8992
53,25,6,223.214935512486,8993
54,25,6,215.415241596775,8994
55,25,6,236.338946220995,8995
56,25,6,196.856102433769,8996
57,25,6,214.635975480401,8997
58,25,6,208.630022387602,8998
59,25,6,184.331975587577,8999
60,25,6,205.917132566749,9000
1,1,7,231.317563166688,9001
2,1,7,204.770371157865,9002
3,1,7,233.29422702425,9003
4,1,7,261.286306229408,9004
5,1,7,236.166843863709,9005
6,1,7,204.386363299431,9006
7,1,7,197.441868722816,9007
8,1,7,210.833738342339,9008
9,1,7,231.939925661335,9009
10,1,7,198.976840134237,9010
11,1,7,210.284093714927,9011
12,1,7,239.484258373557,9012
13,1,7,230.736236430187,9013
14,1,7,213.906979008642,9014
15,1,7,200.058904110585,9015
16,1,7,225.104936457195,9016
17,1,7,212.261549897757,9017
18,1,7,201.17703242633,9018
19,1,7,199.669315713574,9019
20,1,7,199.546705894436,9020
21,1,7,150.508954521148,9021
22,1,7,199.874647023521,9022
23,1,7,199.519361853345,9023
24,1,7,218.904272706287,9024
25,1,7,197.171975847959,9025
26,1,7,199.315550694228,9026
27,1,7,219.757111180986,9027
28,1,7,169.141375038721,9028
29,1,7,220.47395076258,9029
30,1,7,225.489975115154,9030
31,1,7,198.161373212268,9031
32,1,7,234.582793103207,9032
33,1,7,206.719696761688,9033
34,1,7,226.51089343721,9034
35,1,7,206.30711434784,9035
36,1,7,203.665292708708,9036
37,1,7,237.022198582297,9037
38,1,7,208.955192025782,9038
39,1,7,174.14668734419,9039
40,1,7,237.50879903415,9040
41,1,7,221.463478804125,9041
42,1,7,203.838618312333,9042
43,1,7,197.536859306394,9043
44,1,7,200.233824325162,9044
45,1,7,224.981721931282,9045
46,1,7,221.766596192072,9046
47,1,7,193.400141831137,9047
48,1,7,223.346179032023,9048
49,1,7,172.882370910502,9049
50,1,7,205.188112453607,9050
51,1,7,244.842923969669,9051
52,1,7,197.960057239447,9052
53,1,7,164.169975803943,9053
54,1,7,236.649800252818,9054
55,1,7,212.73081746542,9055
56,1,7,208.992108213714,9056
57,1,7,242.683759705061,9057
58,1,7,233.118261255556,9058
59,1,7,199.488857912153,9059
60,1,7,197.645095052739,9060
1,2,7,253.391694049246,9061
2,2,7,196.330216982027,9062
3,2,7,217.748021290887,9063
4,2,7,220.946665152874,9064
5,2,7,216.920060019963,9065
6,2,7,211.380255450687,9066
7,2,7,191.956907343725,9067
8,2,7,213.578832713053,9068
9,2,7,229.816870061033,9069
10,2,7,212.493098076935,9070
11,2,7,203.384396336772,9071
12,2,7,209.344665013804,9072
13,2,7,244.127928399365,9073
14,2,7,221.656975217809,9074
15,2,7,229.413872457036,9075
16,2,7,221.432768396132,9076
17,2,7,229.393485530315,9077
18,2,7,217.986964343784,9078
19,2,7,210.044366528019,9079
20,2,7,194.825670051983,9080
21,2,7,189.619185583666,9081
22,2,7,202.799552575062,9082
23,2,7,215.302162088463,9083
24,2,7,193.033154977856,9084
25,2,7,230.624747562533,9085
26,2,7,187.574596125675,9086
27,2,7,212.982971640868,9087
28,2,7,235.135499573261,9088
29,2,7,229.311924811094,9089
30,2,7,207.298730106068,9090
31,2,7,245.490882562715,9091
32,2,7,244.914252782552,9092
33,2,7,201.055804602637,9093
34,2,7,201.940317547749,9094
35,2,7,196.734568345444,9095
36,2,7,214.66906144445,9096
37,2,7,241.390752532831,9097
38,2,7,225.829923282378,9098
39,2,7,215.839130811488,9099
40,2,7,197.840095443887,9100
41,2,7,194.448519692959,9101
42,2,7,215.563397431178,9102
43,2,7,208.687505417619,9103
44,2,7,205.666983092411,9104
45,2,7,208.988855768985,9105
46,2,7,212.193394747416,9106
47,2,7,203.665385295562,9107
48,2,7,202.975554969543,9108
49,2,7,207.878226967366,9109
50,2,7,244.532573373686,9110
51,2,7,186.320723697507,9111
52,2,7,182.254715316926,9112
53,2,7,245.399296827715,9113
54,2,7,202.987715415606,9114
55,2,7,178.510098139881,9115
56,2,7,216.262341869755,9116
57,2,7,208.542948266766,9117
58,2,7,233.538030812707,9118
59,2,7,172.880217781818,9119
60,2,7,212.982115707614,9120
1,3,7,217.480100548062,9121
2,3,7,223.927672790713,9122
3,3,7,213.376192438399,9123
4,3,7,245.138052802452,9124
5,3,7,225.848586025822,9125
6,3,7,202.42804536281,9126
7,3,7,200.52084059515,9127
8,3,7,217.411017555378,9128
9,3,7,223.352231116799,9129
10,3,7,196.227834834614,9130
11,3,7,230.79380677533,9131
12,3,7,237.481197503397,9132
13,3,7,220.714260278053,9133
14,3,7,218.99071624098,9134
15,3,7,235.214178116281,9135
16,3,7,215.487089633425,9136
17,3,7,215.161094703611,9137
18,3,7,222.461745566288,9138
19,3,7,232.927075644521,9139
20,3,7,231.465573056088,9140
21,3,7,188.889965610157,9141
22,3,7,217.732612913997,9142
23,3,7,207.814845056678,9143
24,3,7,192.025984057991,9144
25,3,7,180.770161039243,9145
26,3,7,210.716471107752,9146
27,3,7,188.090450137151,9147
28,3,7,223.051251375052,9148
29,3,7,207.561889940087,9149
30,3,7,199.962827662256,9150
31,3,7,228.607624637575,9151
32,3,7,216.693093547587,9152
33,3,7,216.583059000824,9153
34,3,7,210.800682656341,9154
35,3,7,208.857303981606,9155
36,3,7,221.53291568314,9156
37,3,7,191.616040632287,9157
38,3,7,235.876693314255,9158
39,3,7,210.061443666549,9159
40,3,7,204.446018553894,9160
41,3,7,231.600689995935,9161
42,3,7,228.48399247308,9162
43,3,7,197.122870741371,9163
44,3,7,253.233584533087,9164
45,3,7,239.178802023415,9165
46,3,7,192.709463605431,9166
47,3,7,239.712706665806,9167
48,3,7,226.019952161695,9168
49,3,7,225.201561235136,9169
50,3,7,213.275789126921,9170
51,3,7,206.577908025852,9171
52,3,7,212.976714590399,9172
53,3,7,226.826293782073,9173
54,3,7,206.898755070166,9174
55,3,7,190.633811509127,9175
56,3,7,243.70359371014,9176
57,3,7,215.746969324692,9177
58,3,7,232.849140779738,9178
59,3,7,192.380477106478,9179
60,3,7,223.303489665483,9180
1,4,7,226.733915711586,9181
2,4,7,195.050053868613,9182
3,4,7,223.063424927434,9183
4,4,7,227.138124160113,9184
5,4,7,199.830017006445,9185
6,4,7,218.388891384389,9186
7,4,7,212.996679170289,9187
8,4,7,194.675558038602,9188
9,4,7,242.73095864598,9189
10,4,7,223.895110739387,9190
11,4,7,219.632336775536,9191
12,4,7,228.207075486037,9192
13,4,7,218.827754666855,9193
14,4,7,243.412106988343,9194
15,4,7,205.239874272171,9195
16,4,7,217.042465372326,9196
17,4,7,243.656603097742,9197
18,4,7,207.046617068396,9198
19,4,7,200.439086609077,9199
20,4,7,223.262609104779,9200
21,4,7,195.317905069097,9201
22,4,7,205.457568244712,9202
23,4,7,229.581046069174,9203
24,4,7,235.529607777161,9204
25,4,7,204.387165073721,9205
26,4,7,232.332527482635,9206
27,4,7,184.816943642514,9207
28,4,7,202.265306739805,9208
29,4,7,225.857568072879,9209
30,4,7,185.450151613646,9210
31,4,7,226.975890572297,9211
32,4,7,209.692508441059,9212
33,4,7,220.39978640808,9213
34,4,7,222.230256924778,9214
35,4,7,178.064086815325,9215
36,4,7,220.460507496001,9216
37,4,7,247.277859562611,9217
38,4,7,202.860601691969,9218
39,4,7,206.092699056372,9219
40,4,7,239.058204749925,9220
41,4,7,236.294843788176,9221
42,4,7,241.168148740537,9222
43,4,7,236.310419926591,9223
44,4,7,254.444487293118,9224
45,4,7,226.244128231733,9225
46,4,7,234.480424803231,9226
47,4,7,229.884664508004,9227
48,4,7,223.023262900308,9228
49,4,7,221.026536476988,9229
50,4,7,227.61437567183,9230
51,4,7,221.104313585458,9231
52,4,7,221.222637298072,9232
53,4,7,209.303432061429,9233
54,4,7,217.789471872439,9234
55,4,7,203.992277041585,9235
56,4,7,206.169547242275,9236
57,4,7,237.434803747997,9237
58,4,7,225.729693364462,9238
59,4,7,214.050220747514,9239
60,4,7,208.099928721702,9240
1,5,7,259.448546283383,9241
2,5,7,234.700872374654,9242
3,5,7,255.767114386635,9243
4,5,7,251.033249199839,9244
5,5,7,227.633315129102,9245
6,5,7,284.271010409534,9246
7,5,7,285.465701038129,9247
8,5,7,226.82215454896,9248
9,5,7,248.976041406888,9249
10,5,7,235.023955183297,9250
11,5,7,274.197597162335,9251
12,5,7,253.984662636421,9252
13,5,7,272.687349367252,9253
14,5,7,241.749474967145,9254
15,5,7,235.083101590795,9255
16,5,7,238.353650299501,9256
17,5,7,256.593775369679,9257
18,5,7,238.171977695944,9258
19,5,7,244.337744461587,9259
20,5,7,256.515771841129,9260
21,5,7,251.841497010809,9261
22,5,7,279.077172930703,9262
23,5,7,238.16932786859,9263
24,5,7,257.454389302586,9264
25,5,7,248.124907496655,9265
26,5,7,245.916327554231,9266
27,5,7,203.825870444079,9267
28,5,7,232.171360168616,9268
29,5,7,235.109982745187,9269
30,5,7,243.065498615581,9270
31,5,7,266.399640675466,9271
32,5,7,247.179375956299,9272
33,5,7,252.107610471421,9273
34,5,7,248.339016682719,9274
35,5,7,231.498064462302,9275
36,5,7,255.368489488448,9276
37,5,7,245.185759679024,9277
38,5,7,222.552758506597,9278
39,5,7,216.996533002822,9279
40,5,7,219.534024372209,9280
41,5,7,269.470706341603,9281
42,5,7,256.019400614877,9282
43,5,7,261.208752069286,9283
44,5,7,254.580943938365,9284
45,5,7,240.869814539292,9285
46,5,7,269.923296591226,9286
47,5,7,253.918034466048,9287
48,5,7,248.398660598287,9288
49,5,7,250.760193417908,9289
50,5,7,277.070503514523,9290
51,5,7,221.624537893902,9291
52,5,7,264.998710893361,9292
53,5,7,244.796129330947,9293
54,5,7,233.115419033941,9294
55,5,7,221.444216107699,9295
56,5,7,235.021988825433,9296
57,5,7,245.373922775316,9297
58,5,7,270.477269281153,9298
59,5,7,215.572774295408,9299
60,5,7,227.378008900132,9300
1,6,7,215.03823684253,9301
2,6,7,238.451289078202,9302
3,6,7,222.206040035402,9303
4,6,7,266.804767090057,9304
5,6,7,217.959697952743,9305
6,6,7,255.682760701644,9306
7,6,7,238.301437931672,9307
8,6,7,239.315647629577,9308
9,6,7,244.003222587545,9309
10,6,7,239.174553169189,9310
11,6,7,222.458408040765,9311
12,6,7,235.88437901418,9312
13,6,7,253.212726921925,9313
14,6,7,230.807057368722,9314
15,6,7,226.660552505208,9315
16,6,7,200.000588032022,9316
17,6,7,247.339155906409,9317
18,6,7,238.028688769376,9318
19,6,7,232.743967897051,9319
20,6,7,192.167086343869,9320
21,6,7,225.970914556517,9321
22,6,7,236.669083917889,9322
23,6,7,240.091326653968,9323
24,6,7,226.14961366056,9324
25,6,7,197.661002966135,9325
26,6,7,243.792698517353,9326
27,6,7,251.213548912841,9327
28,6,7,235.734218137292,9328
29,6,7,221.910043455557,9329
30,6,7,246.205804999103,9330
31,6,7,225.344551483725,9331
32,6,7,241.528234498999,9332
33,6,7,239.187810540273,9333
34,6,7,248.498614324176,9334
35,6,7,196.842820630773,9335
36,6,7,233.079369737358,9336
37,6,7,204.905897044601,9337
38,6,7,192.150495361639,9338
39,6,7,198.904231421299,9339
40,6,7,225.242672963614,9340
41,6,7,234.448440136066,9341
42,6,7,251.887752340018,9342
43,6,7,238.727710736215,9343
44,6,7,221.540228835338,9344
45,6,7,237.556754951139,9345
46,6,7,246.743414068169,9346
47,6,7,235.206040379012,9347
48,6,7,231.990105390878,9348
49,6,7,232.938453454892,9349
50,6,7,244.37129118671,9350
51,6,7,214.10442799877,9351
52,6,7,272.562491786045,9352
53,6,7,236.666501427171,9353
54,6,7,241.694833846468,9354
55,6,7,222.165695471553,9355
56,6,7,235.723096285784,9356
57,6,7,246.107100013064,9357
58,6,7,270.744718783479,9358
59,6,7,240.380876287828,9359
60,6,7,257.172631007018,9360
1,7,7,199.73326579138,9361
2,7,7,162.056414503771,9362
3,7,7,216.529989296333,9363
4,7,7,198.170843062197,9364
5,7,7,174.29579635819,9365
6,7,7,198.094787112958,9366
7,7,7,189.511643693422,9367
8,7,7,227.819433718356,9368
9,7,7,203.593437366389,9369
10,7,7,182.947249489087,9370
11,7,7,191.50139307719,9371
12,7,7,191.882818925632,9372
13,7,7,219.583605382104,9373
14,7,7,192.330191102786,9374
15,7,7,218.799579597236,9375
16,7,7,189.707336205888,9376
17,7,7,204.835186246368,9377
18,7,7,196.508124527253,9378
19,7,7,197.89095634375,9379
20,7,7,214.669783359568,9380
21,7,7,169.747119916002,9381
22,7,7,245.362569037401,9382
23,7,7,195.461702840968,9383
24,7,7,160.162338889393,9384
25,7,7,199.163837566967,9385
26,7,7,179.407138356766,9386
27,7,7,220.680417093747,9387
28,7,7,170.781768527223,9388
29,7,7,172.409373406117,9389
30,7,7,174.693561348439,9390
31,7,7,211.267587369036,9391
32,7,7,220.728634416576,9392
33,7,7,198.456732908133,9393
34,7,7,187.888389370372,9394
35,7,7,172.572325782209,9395
36,7,7,211.953981084397,9396
37,7,7,210.154411124613,9397
38,7,7,222.389668195301,9398
39,7,7,193.462282941784,9399
40,7,7,209.959529688751,9400
41,7,7,196.470199914628,9401
42,7,7,199.742118772965,9402
43,7,7,210.593551110434,9403
44,7,7,198.004044157224,9404
45,7,7,199.564831158646,9405
46,7,7,239.549319783168,9406
47,7,7,178.571818427473,9407
48,7,7,216.020421141832,9408
49,7,7,184.837389936705,9409
50,7,7,195.031372320731,9410
51,7,7,207.511038094103,9411
52,7,7,198.92861268294,9412
53,7,7,172.642710973924,9413
54,7,7,191.587939858792,9414
55,7,7,149.525173294066,9415
56,7,7,222.709500578745,9416
57,7,7,185.469427525273,9417
58,7,7,224.375225296419,9418
59,7,7,172.549940837039,9419
60,7,7,172.450904092736,9420
1,8,7,223.990807167423,9421
2,8,7,234.574613173967,9422
3,8,7,255.661235469168,9423
4,8,7,270.250298032133,9424
5,8,7,210.9919528708,9425
6,8,7,243.528157967952,9426
7,8,7,203.748441067571,9427
8,8,7,210.582958519896,9428
9,8,7,249.166818550375,9429
10,8,7,193.71961133214,9430
11,8,7,241.5870568246,9431
12,8,7,261.288335181387,9432
13,8,7,255.638492167065,9433
14,8,7,239.847106142561,9434
15,8,7,257.662748111258,9435
16,8,7,219.385286924501,9436
17,8,7,264.52236234366,9437
18,8,7,234.276247895787,9438
19,8,7,215.511607231273,9439
20,8,7,237.470249213678,9440
21,8,7,239.71144540317,9441
22,8,7,246.162973453339,9442
23,8,7,231.08878989158,9443
24,8,7,227.856551272467,9444
25,8,7,186.112407482042,9445
26,8,7,210.130330519026,9446
27,8,7,218.774448199008,9447
28,8,7,214.061346842768,9448
29,8,7,230.943244420983,9449
30,8,7,209.208376894394,9450
31,8,7,234.395785717139,9451
32,8,7,217.642145927786,9452
33,8,7,239.142766991125,9453
34,8,7,211.041943497448,9454
35,8,7,239.007236597908,9455
36,8,7,218.318338478602,9456
37,8,7,248.147272272631,9457
38,8,7,234.019168540093,9458
39,8,7,211.67945613374,9459
40,8,7,226.282132700573,9460
41,8,7,229.32109466369,9461
42,8,7,267.904213861792,9462
43,8,7,213.50900005276,9463
44,8,7,275.514618245672,9464
45,8,7,243.404429855201,9465
46,8,7,263.508539404493,9466
47,8,7,241.315105986757,9467
48,8,7,234.013123147851,9468
49,8,7,264.380178803423,9469
50,8,7,245.241398044771,9470
51,8,7,229.972132022041,9471
52,8,7,247.384843343198,9472
53,8,7,257.763236038365,9473
54,8,7,213.583252964512,9474
55,8,7,223.502318108227,9475
56,8,7,250.080712234047,9476
57,8,7,206.486799871395,9477
58,8,7,203.622879821648,9478
59,8,7,278.496465404206,9479
60,8,7,235.493535030707,9480
1,9,7,215.22485232087,9481
2,9,7,217.05888427243,9482
3,9,7,234.166920187974,9483
4,9,7,250.818875043232,9484
5,9,7,246.546656822042,9485
6,9,7,209.116826359306,9486
7,9,7,218.278424820765,9487
8,9,7,231.026422692605,9488
9,9,7,265.308904057934,9489
10,9,7,229.257349433327,9490
11,9,7,223.034489280705,9491
12,9,7,224.205906495421,9492
13,9,7,221.345804794249,9493
14,9,7,233.658004207822,9494
15,9,7,242.346086198749,9495
16,9,7,225.070777434802,9496
17,9,7,247.963005144293,9497
18,9,7,258.956079994297,9498
19,9,7,214.80629954921,9499
20,9,7,228.395854601828,9500
21,9,7,208.46316932131,9501
22,9,7,254.997573476227,9502
23,9,7,224.906028389374,9503
24,9,7,256.35092064404,9504
25,9,7,242.899657561317,9505
26,9,7,211.67488059908,9506
27,9,7,237.944109979526,9507
28,9,7,218.410745006327,9508
29,9,7,218.214520376821,9509
30,9,7,230.411034711105,9510
31,9,7,228.048992447426,9511
32,9,7,238.73279255689,9512
33,9,7,217.18083556896,9513
34,9,7,245.545381132268,9514
35,9,7,215.136157605014,9515
36,9,7,210.746305859043,9516
37,9,7,223.20752124492,9517
38,9,7,245.127455732089,9518
39,9,7,218.354818908142,9519
40,9,7,228.250604514676,9520
41,9,7,247.701482187392,9521
42,9,7,233.276643491638,9522
43,9,7,226.99825743546,9523
44,9,7,222.652469274826,9524
45,9,7,231.684964373821,9525
46,9,7,224.752259775915,9526
47,9,7,229.466386126528,9527
48,9,7,219.03787677465,9528
49,9,7,217.251512506123,9529
50,9,7,191.572773767656,9530
51,9,7,237.468637103014,9531
52,9,7,249.999852496276,9532
53,9,7,223.911958000814,9533
54,9,7,230.748788012553,9534
55,9,7,231.298571776981,9535
56,9,7,193.788358483436,9536
57,9,7,237.239701110123,9537
58,9,7,218.959262598879,9538
59,9,7,243.080733095557,9539
60,9,7,222.029154784232,9540
1,10,7,216.937589491686,9541
2,10,7,214.199842331974,9542
3,10,7,183.442144987052,9543
4,10,7,215.520344490078,9544
5,10,7,220.518859880085,9545
6,10,7,196.150235913241,9546
7,10,7,196.978653323946,9547
8,10,7,204.080484392439,9548
9,10,7,173.990004856371,9549
10,10,7,218.352950714219,9550
11,10,7,184.246546165969,9551
12,10,7,203.242655625844,9552
13,10,7,207.716584414038,9553
14,10,7,252.310123282835,9554
15,10,7,169.43459969405,9555
16,10,7,193.751576252139,9556
17,10,7,226.397162234167,9557
18,10,7,210.874317879971,9558
19,10,7,206.112428324549,9559
20,10,7,193.613173184126,9560
21,10,7,163.395852239136,9561
22,10,7,201.825996084568,9562
23,10,7,206.100845350422,9563
24,10,7,200.131967289739,9564
25,10,7,225.806212301234,9565
26,10,7,180.662400224204,9566
27,10,7,212.450512528585,9567
28,10,7,187.110086680342,9568
29,10,7,215.08820956161,9569
30,10,7,194.513751888757,9570
31,10,7,203.749855056168,9571
32,10,7,224.844337424414,9572
33,10,7,201.23419344874,9573
34,10,7,188.488280287059,9574
35,10,7,222.675886266571,9575
36,10,7,196.040714312986,9576
37,10,7,197.198799267444,9577
38,10,7,204.527471146955,9578
39,10,7,176.574429850951,9579
40,10,7,208.526319013323,9580
41,10,7,197.994056928228,9581
42,10,7,234.330724828433,9582
43,10,7,197.459952752635,9583
44,10,7,224.186215891457,9584
45,10,7,210.066056597724,9585
46,10,7,220.126864795462,9586
47,10,7,216.334900574876,9587
48,10,7,197.966016289051,9588
49,10,7,220.794321256712,9589
50,10,7,192.99673073539,9590
51,10,7,195.173890652101,9591
52,10,7,195.42997708945,9592
53,10,7,213.520451493777,9593
54,10,7,175.049812183457,9594
55,10,7,206.969128993946,9595
56,10,7,216.177642975606,9596
57,10,7,238.525487070366,9597
58,10,7,211.65441467566,9598
59,10,7,207.081132739588,9599
60,10,7,204.535827994369,9600
1,11,7,182.341874019142,9601
2,11,7,193.452386900773,9602
3,11,7,174.809259801305,9603
4,11,7,204.730179723789,9604
5,11,7,192.109594753434,9605
6,11,7,209.722587828618,9606
7,11,7,203.41069522985,9607
8,11,7,209.929661344097,9608
9,11,7,211.201273358967,9609
10,11,7,214.916224634579,9610
11,11,7,200.956180244918,9611
12,11,7,195.742074654575,9612
13,11,7,184.751014746658,9613
14,11,7,201.710685827301,9614
15,11,7,188.328985706955,9615
16,11,7,195.525439649488,9616
17,11,7,187.589755436543,9617
18,11,7,212.051654876064,9618
19,11,7,220.445764491586,9619
20,11,7,189.481476596211,9620
21,11,7,163.30468552796,9621
22,11,7,224.739945619626,9622
23,11,7,180.013730036853,9623
24,11,7,204.662734135512,9624
25,11,7,171.696985869475,9625
26,11,7,168.742351693092,9626
27,11,7,173.215165682873,9627
28,11,7,160.155518236926,9628
29,11,7,210.391985909007,9629
30,11,7,203.89818850205,9630
31,11,7,210.36515596399,9631
32,11,7,217.620889055478,9632
33,11,7,218.924842532325,9633
34,11,7,196.944096684027,9634
35,11,7,221.889569121398,9635
36,11,7,209.11682045322,9636
37,11,7,190.300984686374,9637
38,11,7,208.801214445089,9638
39,11,7,176.320465993657,9639
40,11,7,195.331092631418,9640
41,11,7,180.578744462436,9641
42,11,7,235.234519006062,9642
43,11,7,168.868390561143,9643
44,11,7,218.493675726166,9644
45,11,7,207.981528352135,9645
46,11,7,190.895311161132,9646
47,11,7,232.670736584033,9647
48,11,7,168.60197565231,9648
49,11,7,223.992573051516,9649
50,11,7,206.959408077497,9650
51,11,7,184.943086728844,9651
52,11,7,207.443051276211,9652
53,11,7,184.54657387075,9653
54,11,7,215.460782685282,9654
55,11,7,178.392849351593,9655
56,11,7,219.60392019462,9656
57,11,7,204.588988858982,9657
58,11,7,203.562990010111,9658
59,11,7,171.158134531025,9659
60,11,7,188.329738282673,9660
1,12,7,180.605549434646,9661
2,12,7,174.348489145489,9662
3,12,7,157.636060572881,9663
4,12,7,181.565204163009,9664
5,12,7,175.573420840385,9665
6,12,7,198.819884513497,9666
7,12,7,183.443421333378,9667
8,12,7,180.606698568911,9668
9,12,7,200.908949854062,9669
10,12,7,173.688832909883,9670
11,12,7,173.298453961374,9671
12,12,7,146.166179843047,9672
13,12,7,184.52966301492,9673
14,12,7,168.357394288738,9674
15,12,7,199.039707973732,9675
16,12,7,174.795134623659,9676
17,12,7,189.08984462832,9677
18,12,7,184.158478261904,9678
19,12,7,186.430802079295,9679
20,12,7,201.319972188973,9680
21,12,7,168.062603690807,9681
22,12,7,193.771170981161,9682
23,12,7,198.892346967112,9683
24,12,7,159.889424497413,9684
25,12,7,168.948054298937,9685
26,12,7,193.865321515676,9686
27,12,7,156.23164156629,9687
28,12,7,148.654970210513,9688
29,12,7,169.57166646908,9689
30,12,7,176.41872234089,9690
31,12,7,166.531655803004,9691
32,12,7,180.974753133395,9692
33,12,7,186.592204866702,9693
34,12,7,142.659659706408,9694
35,12,7,170.083936913681,9695
36,12,7,141.138616954168,9696
37,12,7,187.883859962822,9697
38,12,7,187.017422755234,9698
39,12,7,161.126250739022,9699
40,12,7,187.746033312784,9700
41,12,7,141.498426479717,9701
42,12,7,186.936811170987,9702
43,12,7,198.32615528171,9703
44,12,7,185.054501891513,9704
45,12,7,163.997791205946,9705
46,12,7,195.81188750342,9706
47,12,7,191.030261431901,9707
48,12,7,219.098902123195,9708
49,12,7,174.918575531773,9709
50,12,7,162.037488904781,9710
51,12,7,162.683018592301,9711
52,12,7,179.421039820806,9712
53,12,7,194.435644415711,9713
54,12,7,194.405031951634,9714
55,12,7,178.062290041188,9715
56,12,7,180.93492788449,9716
57,12,7,184.627951639568,9717
58,12,7,178.657498499963,9718
59,12,7,164.044074951779,9719
60,12,7,181.2619402721,9720
1,13,7,235.305184423979,9721
2,13,7,251.084385978309,9722
3,13,7,229.400783933293,9723
4,13,7,224.191529586558,9724
5,13,7,223.966703894055,9725
6,13,7,275.967569449963,9726
7,13,7,254.093032056166,9727
8,13,7,255.605869658273,9728
9,13,7,242.436686369807,9729
10,13,7,235.885585035826,9730
11,13,7,230.828693944314,9731
12,13,7,238.098087710634,9732
13,13,7,276.591624966531,9733
14,13,7,253.1442143984,9734
15,13,7,241.071672166318,9735
16,13,7,223.37863589881,9736
17,13,7,266.002552546506,9737
18,13,7,223.748955547328,9738
19,13,7,233.041577428704,9739
20,13,7,233.553984200093,9740
21,13,7,225.005210115422,9741
22,13,7,243.489627213873,9742
23,13,7,236.585078544995,9743
24,13,7,233.472498449424,9744
25,13,7,271.928041575525,9745
26,13,7,245.538457096628,9746
27,13,7,236.351102029467,9747
28,13,7,255.266996087672,9748
29,13,7,227.154800783036,9749
30,13,7,209.108597487233,9750
31,13,7,228.008004930783,9751
32,13,7,277.212714012532,9752
33,13,7,238.824735601808,9753
34,13,7,199.955268313787,9754
35,13,7,252.748219874537,9755
36,13,7,229.616927104559,9756
37,13,7,263.722182511167,9757
38,13,7,253.535066535853,9758
39,13,7,215.427570793008,9759
40,13,7,197.264506560398,9760
41,13,7,258.218577817339,9761
42,13,7,252.89151646097,9762
43,13,7,227.321969309994,9763
44,13,7,260.374438956601,9764
45,13,7,247.883916924553,9765
46,13,7,230.837384510488,9766
47,13,7,228.070494556408,9767
48,13,7,225.118749256047,9768
49,13,7,227.923599715414,9769
50,13,7,236.042831971065,9770
51,13,7,201.771841762105,9771
52,13,7,226.089037140696,9772
53,13,7,232.194854887132,9773
54,13,7,257.355309564188,9774
55,13,7,232.729477058867,9775
56,13,7,246.819174441714,9776
57,13,7,249.354810347822,9777
58,13,7,234.501792677019,9778
59,13,7,244.659075754429,9779
60,13,7,223.807866046644,9780
1,14,7,200.52041250271,9781
2,14,7,192.28844158374,9782
3,14,7,226.119201354648,9783
4,14,7,185.127205647066,9784
5,14,7,211.241399735715,9785
6,14,7,220.032539950316,9786
7,14,7,186.184172983099,9787
8,14,7,193.587830970341,9788
9,14,7,220.738452474427,9789
10,14,7,172.970758077324,9790
11,14,7,213.279859626255,9791
12,14,7,178.199096050494,9792
13,14,7,206.301359851411,9793
14,14,7,245.913191702654,9794
15,14,7,184.74812156776,9795
16,14,7,217.820744280532,9796
17,14,7,222.107211251676,9797
18,14,7,193.866062633015,9798
19,14,7,190.792156251868,9799
20,14,7,219.922541555319,9800
21,14,7,193.798973620625,9801
22,14,7,201.918115175919,9802
23,14,7,225.442595921925,9803
24,14,7,205.913866793673,9804
25,14,7,211.28449093784,9805
26,14,7,210.133259129417,9806
27,14,7,202.901387391489,9807
28,14,7,194.477838823253,9808
29,14,7,188.277300455167,9809
30,14,7,209.573435969866,9810
31,14,7,178.804380276367,9811
32,14,7,196.964664152134,9812
33,14,7,213.02824143711,9813
34,14,7,193.334182827302,9814
35,14,7,180.645745227822,9815
36,14,7,206.219521533208,9816
37,14,7,209.135996001533,9817
38,14,7,199.588320129927,9818
39,14,7,199.884036649922,9819
40,14,7,181.126301099924,9820
41,14,7,199.902336733793,9821
42,14,7,172.527356012321,9822
43,14,7,210.184868028703,9823
44,14,7,189.832978122821,9824
45,14,7,213.455916174184,9825
46,14,7,195.547357607267,9826
47,14,7,214.854981347812,9827
