ENTRY,ENTRY_CATEGORY,LOCATION,REP,RESP,COV
"MON202292,MON101065,MON101082,MON101068",TEST,ARLH,1,206.2909,6.1333
"MON202293,MON101065,MON101082,MON101068",TEST,ARLH,1,203.8721,6.1333
"MON202294,MON101065,MON101082,MON101068",TEST,ARLH,1,182.2693,6.1333
"MON202295,MON101065,MON101082,MON101068",TEST,ARLH,1,172.3973,6.1333
"MON202296,MON101065,MON101082,MON101068",TEST,ARLH,1,196.9723,6.1333
"MON202297,MON101065,MON101082,MON101068",TEST,ARLH,1,209.5355,6.1333
"MON202298,MON101065,MON101082,MON101068",TEST,ARLH,1,204.8749,6.1333
"MON202299,MON101065,MON101082,MON101068",TEST,ARLH,1,200.6373,6.1333
"MON202301,MON101065,MON101082,MON101068",TEST,ARLH,1,178.7678,6.1333
"MON202302,MON101065,MON101082,MON101068",TEST,ARLH,1,212.9477,6.1333
"MON202303,MON101065,MON101082,MON101068",TEST,ARLH,1,200.8344,6.1333
"MON202314,MON101065,MON101082,MON101068",TEST,ARLH,1,193.4249,6.1333
"MON202315,MON101065,MON101082,MON101068",TEST,ARLH,1,225.7778,6.1333
"MON202316,MON101065,MON101082,MON101068",TEST,ARLH,1,208.687,6.1333
"MON202317,MON101065,MON101082,MON101068",TEST,ARLH,1,212.108,6.1333
"MON202318,MON101065,MON101082,MON101068",TEST,ARLH,1,212.0145,6.1333
"MON202319,MON101065,MON101082,MON101068",TEST,ARLH,1,207.5131,6.1333
"MON202300,MON101065,MON101082,MON101068",TEST,ARLH,1,196.7957,6.1333
"MON202154,MON101065,MON101082,MON101068",TEST,ARLH,1,193.834,6.1333
"MON201795,MON101065,MON101082,MON101068",TEST,ARLH,1,202.8166,6.1333
"MON201961,MON101065,MON101082,MON101068",TEST,ARLH,1,198.083,6.1333
"MON201972,MON101065,MON101082,MON101068",TEST,ARLH,1,187.4046,6.1333
"MON201973,MON101065,MON101082,MON101068",TEST,ARLH,1,165.9113,6.1333
"MON201974,MON101065,MON101082,MON101068",TEST,ARLH,1,204.7576,6.1333
"MON201975,MON101065,MON101082,MON101068",TEST,ARLH,1,201.6455,6.1333
"MON201976,MON101065,MON101082,MON101068",TEST,ARLH,1,202.4582,6.1333
"MON201977,MON101065,MON101082,MON101068",TEST,ARLH,1,210.5318,6.1333
"MON201978,MON101065,MON101082,MON101068",TEST,ARLH,1,192.4771,6.1333
"MON201979,MON101065,MON101082,MON101068",TEST,ARLH,1,212.1572,6.1333
"MON201980,MON101065,MON101082,MON101068",TEST,ARLH,1,214.2224,6.1333
"MON201981,MON101065,MON101082,MON101068",TEST,ARLH,1,180.7642,6.1333
"MON201662,MON101065,MON101082,MON101068",TEST,ARLH,1,183.7938,6.1333
"MON201663,MON101065,MON101082,MON101068",TEST,ARLH,1,216.0802,6.1333
"MON201664,MON101065,MON101082,MON101068",TEST,ARLH,1,222.8115,6.1333
"MON201665,MON101065,MON101082,MON101068",TEST,ARLH,1,203.2099,6.1333
"MON201666,MON101065,MON101082,MON101068",TEST,ARLH,1,198.3095,6.1333
"MON201667,MON101065,MON101082,MON101068",TEST,ARLH,1,201.0231,6.1333
"MON201668,MON101065,MON101082,MON101068",TEST,ARLH,1,204.0832,6.1333
"MON201669,MON101065,MON101082,MON101068",TEST,ARLH,1,208.4242,6.1333
"MON201670,MON101065,MON101082,MON101068",TEST,ARLH,1,197.3141,6.1333
"MON201671,MON101065,MON101082,MON101068",TEST,ARLH,1,206.477,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,193.5901,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,207.1028,6.1333
"MON202279,MON101065,MON101082,MON101068",TEST,ARLH,1,197.0346,6.1333
"MON202280,MON101065,MON101082,MON101068",TEST,ARLH,1,192.7274,6.1333
"MON202281,MON101065,MON101082,MON101068",TEST,ARLH,1,173.6005,6.1333
"MON202282,MON101065,MON101082,MON101068",TEST,ARLH,1,192.7758,6.1333
"MON202304,MON101065,MON101082,MON101068",TEST,ARLH,1,212.5201,6.1333
"MON202305,MON101065,MON101082,MON101068",TEST,ARLH,1,162.9983,6.1333
"MON202306,MON101065,MON101082,MON101068",TEST,ARLH,1,172.7625,6.1333
"MON202307,MON101065,MON101082,MON101068",TEST,ARLH,1,199.4684,6.1333
"MON202308,MON101065,MON101082,MON101068",TEST,ARLH,1,205.9701,6.1333
"MON202309,MON101065,MON101082,MON101068",TEST,ARLH,1,193.3072,6.1333
"MON202310,MON101065,MON101082,MON101068",TEST,ARLH,1,186.9734,6.1333
"MON202311,MON101065,MON101082,MON101068",TEST,ARLH,1,205.5971,6.1333
"MON202312,MON101065,MON101082,MON101068",TEST,ARLH,1,194.8556,6.1333
"MON202313,MON101065,MON101082,MON101068",TEST,ARLH,1,176.3284,6.1333
"MON201962,MON101065,MON101082,MON101068",TEST,ARLH,1,194.2656,6.1333
"MON201963,MON101065,MON101082,MON101068",TEST,ARLH,1,213.3783,6.1333
"MON201964,MON101065,MON101082,MON101068",TEST,ARLH,1,175.6267,6.1333
"MON201965,MON101065,MON101082,MON101068",TEST,ARLH,1,187.9148,6.1333
"MON201966,MON101065,MON101082,MON101068",TEST,ARLH,1,190.0817,6.1333
"MON201967,MON101065,MON101082,MON101068",TEST,ARLH,1,213.9269,6.1333
"MON201968,MON101065,MON101082,MON101068",TEST,ARLH,1,176.9573,6.1333
"MON201969,MON101065,MON101082,MON101068",TEST,ARLH,1,192.8114,6.1333
"MON201970,MON101065,MON101082,MON101068",TEST,ARLH,1,213.9317,6.1333
"MON201971,MON101065,MON101082,MON101068",TEST,ARLH,1,204.9095,6.1333
"MON201983,MON101065,MON101082,MON101068",TEST,ARLH,1,189.3686,6.1333
"MON201984,MON101065,MON101082,MON101068",TEST,ARLH,1,186.6191,6.1333
"MON201985,MON101065,MON101082,MON101068",TEST,ARLH,1,209.6884,6.1333
"MON201986,MON101065,MON101082,MON101068",TEST,ARLH,1,187.219,6.1333
"MON201987,MON101065,MON101082,MON101068",TEST,ARLH,1,199.4126,6.1333
"MON201988,MON101065,MON101082,MON101068",TEST,ARLH,1,191.7541,6.1333
"MON201989,MON101065,MON101082,MON101068",TEST,ARLH,1,198.3984,6.1333
"MON201990,MON101065,MON101082,MON101068",TEST,ARLH,1,185.2639,6.1333
"MON201900,MON101065,MON101082,MON101068",TEST,ARLH,1,207.965,6.1333
"MON201672,MON101065,MON101082,MON101068",TEST,ARLH,1,193.6802,6.1333
"MON201673,MON101065,MON101082,MON101068",TEST,ARLH,1,198.8557,6.1333
MON101066,COMM,ARLH,1,204.2411,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,212.091,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,198.1189,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,204.4801,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,185.6296,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,198.5947,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,207.751,6.1333
"MON202192,MON101065,MON101082,MON101068",TEST,ARLH,1,206.9731,6.1333
"MON202193,MON101065,MON101082,MON101068",TEST,ARLH,1,181.32,6.1333
"MON202194,MON101065,MON101082,MON101068",TEST,ARLH,1,212.7612,6.1333
"MON202195,MON101065,MON101082,MON101068",TEST,ARLH,1,190.6918,6.1333
"MON202206,MON101065,MON101082,MON101068",TEST,ARLH,1,213.481,6.1333
"MON202207,MON101065,MON101082,MON101068",TEST,ARLH,1,200.6535,6.1333
"MON202208,MON101065,MON101082,MON101068",TEST,ARLH,1,185.3656,6.1333
"MON202209,MON101065,MON101082,MON101068",TEST,ARLH,1,207.8654,6.1333
"MON202210,MON101065,MON101082,MON101068",TEST,ARLH,1,193.392,6.1333
"MON202211,MON101065,MON101082,MON101068",TEST,ARLH,1,195.0908,6.1333
"MON202212,MON101065,MON101082,MON101068",TEST,ARLH,1,195.9928,6.1333
"MON202213,MON101065,MON101082,MON101068",TEST,ARLH,1,202.2084,6.1333
"MON202214,MON101065,MON101082,MON101068",TEST,ARLH,1,214.866,6.1333
"MON202215,MON101065,MON101082,MON101068",TEST,ARLH,1,187.7499,6.1333
"MON202226,MON101065,MON101082,MON101068",TEST,ARLH,1,198.4536,6.1333
"MON202227,MON101065,MON101082,MON101068",TEST,ARLH,1,199.626,6.1333
"MON202228,MON101065,MON101082,MON101068",TEST,ARLH,1,208.4132,6.1333
"MON202229,MON101065,MON101082,MON101068",TEST,ARLH,1,214.1564,6.1333
"MON202230,MON101065,MON101082,MON101068",TEST,ARLH,1,191.0493,6.1333
"MON202231,MON101065,MON101082,MON101068",TEST,ARLH,1,201.0727,6.1333
"MON202232,MON101065,MON101082,MON101068",TEST,ARLH,1,163.6445,6.1333
"MON202233,MON101065,MON101082,MON101068",TEST,ARLH,1,204.9541,6.1333
"MON202234,MON101065,MON101082,MON101068",TEST,ARLH,1,198.9649,6.1333
"MON202235,MON101065,MON101082,MON101068",TEST,ARLH,1,211.3909,6.1333
"MON202246,MON101065,MON101082,MON101068",TEST,ARLH,1,199.6493,6.1333
"MON202247,MON101065,MON101082,MON101068",TEST,ARLH,1,193.4541,6.1333
"MON202248,MON101065,MON101082,MON101068",TEST,ARLH,1,189.5068,6.1333
"MON202249,MON101065,MON101082,MON101068",TEST,ARLH,1,176.7959,6.1333
"MON202250,MON101065,MON101082,MON101068",TEST,ARLH,1,188.4941,6.1333
"MON202251,MON101065,MON101082,MON101068",TEST,ARLH,1,172.0022,6.1333
"MON202252,MON101065,MON101082,MON101068",TEST,ARLH,1,189.0174,6.1333
"MON202253,MON101065,MON101082,MON101068",TEST,ARLH,1,217.5498,6.1333
"MON202254,MON101065,MON101082,MON101068",TEST,ARLH,1,197.8932,6.1333
"MON202255,MON101065,MON101082,MON101068",TEST,ARLH,1,189.7769,6.1333
"MON202266,MON101065,MON101082,MON101068",TEST,ARLH,1,202.3455,6.1333
"MON202267,MON101065,MON101082,MON101068",TEST,ARLH,1,219.2718,6.1333
"MON202268,MON101065,MON101082,MON101068",TEST,ARLH,1,175.1453,6.1333
"MON202269,MON101065,MON101082,MON101068",TEST,ARLH,1,186.8149,6.1333
"MON202270,MON101065,MON101082,MON101068",TEST,ARLH,1,186.5476,6.1333
"MON202271,MON101065,MON101082,MON101068",TEST,ARLH,1,206.7591,6.1333
"MON202272,MON101065,MON101082,MON101068",TEST,ARLH,1,168.2782,6.1333
"MON202273,MON101065,MON101082,MON101068",TEST,ARLH,1,207.113,6.1333
"MON202274,MON101065,MON101082,MON101068",TEST,ARLH,1,180.1152,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,196.3534,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,171.7006,6.1333
"MON202196,MON101065,MON101082,MON101068",TEST,ARLH,1,202.7058,6.1333
"MON202197,MON101065,MON101082,MON101068",TEST,ARLH,1,163.2356,6.1333
"MON202198,MON101065,MON101082,MON101068",TEST,ARLH,1,195.9819,6.1333
"MON202199,MON101065,MON101082,MON101068",TEST,ARLH,1,204.3267,6.1333
"MON202200,MON101065,MON101082,MON101068",TEST,ARLH,1,168.3403,6.1333
"MON202201,MON101065,MON101082,MON101068",TEST,ARLH,1,203.9258,6.1333
"MON202202,MON101065,MON101082,MON101068",TEST,ARLH,1,192.4865,6.1333
"MON202203,MON101065,MON101082,MON101068",TEST,ARLH,1,214.933,6.1333
"MON202204,MON101065,MON101082,MON101068",TEST,ARLH,1,199.1878,6.1333
"MON202205,MON101065,MON101082,MON101068",TEST,ARLH,1,193.285,6.1333
"MON202216,MON101065,MON101082,MON101068",TEST,ARLH,1,178.7649,6.1333
"MON202217,MON101065,MON101082,MON101068",TEST,ARLH,1,176.9967,6.1333
"MON202218,MON101065,MON101082,MON101068",TEST,ARLH,1,218.7574,6.1333
"MON202219,MON101065,MON101082,MON101068",TEST,ARLH,1,160.6122,6.1333
"MON202220,MON101065,MON101082,MON101068",TEST,ARLH,1,202.9651,6.1333
"MON202221,MON101065,MON101082,MON101068",TEST,ARLH,1,213.0436,6.1333
"MON202222,MON101065,MON101082,MON101068",TEST,ARLH,1,209.6032,6.1333
"MON202223,MON101065,MON101082,MON101068",TEST,ARLH,1,218.2197,6.1333
"MON202224,MON101065,MON101082,MON101068",TEST,ARLH,1,217.5752,6.1333
"MON202225,MON101065,MON101082,MON101068",TEST,ARLH,1,205.2053,6.1333
"MON202236,MON101065,MON101082,MON101068",TEST,ARLH,1,211.668,6.1333
"MON202237,MON101065,MON101082,MON101068",TEST,ARLH,1,189.2768,6.1333
"MON202238,MON101065,MON101082,MON101068",TEST,ARLH,1,203.1937,6.1333
"MON202239,MON101065,MON101082,MON101068",TEST,ARLH,1,213.0426,6.1333
"MON202240,MON101065,MON101082,MON101068",TEST,ARLH,1,206.7456,6.1333
"MON202241,MON101065,MON101082,MON101068",TEST,ARLH,1,210.2788,6.1333
"MON202242,MON101065,MON101082,MON101068",TEST,ARLH,1,193.9,6.1333
"MON202243,MON101065,MON101082,MON101068",TEST,ARLH,1,195.837,6.1333
"MON202244,MON101065,MON101082,MON101068",TEST,ARLH,1,190.2463,6.1333
"MON202256,MON101065,MON101082,MON101068",TEST,ARLH,1,190.2666,6.1333
"MON202257,MON101065,MON101082,MON101068",TEST,ARLH,1,190.2663,6.1333
"MON202258,MON101065,MON101082,MON101068",TEST,ARLH,1,200.105,6.1333
"MON202259,MON101065,MON101082,MON101068",TEST,ARLH,1,193.2888,6.1333
"MON202260,MON101065,MON101082,MON101068",TEST,ARLH,1,185.6767,6.1333
"MON202261,MON101065,MON101082,MON101068",TEST,ARLH,1,198.4469,6.1333
"MON202262,MON101065,MON101082,MON101068",TEST,ARLH,1,198.3124,6.1333
"MON202263,MON101065,MON101082,MON101068",TEST,ARLH,1,197.2313,6.1333
"MON202264,MON101065,MON101082,MON101068",TEST,ARLH,1,180.7876,6.1333
"MON202265,MON101065,MON101082,MON101068",TEST,ARLH,1,214.7098,6.1333
"MON202276,MON101065,MON101082,MON101068",TEST,ARLH,1,214.6031,6.1333
"MON202277,MON101065,MON101082,MON101068",TEST,ARLH,1,201.8049,6.1333
"MON202278,MON101065,MON101082,MON101068",TEST,ARLH,1,209.6957,6.1333
MON101066,COMM,ARLH,1,195.5244,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,201.1675,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,209.8791,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,217.0295,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,206.086,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,194.388,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,199.674,6.1333
"MON202104,MON101065,MON101082,MON101068",TEST,ARLH,1,216.4447,6.1333
"MON202105,MON101065,MON101082,MON101068",TEST,ARLH,1,193.0967,6.1333
"MON202106,MON101065,MON101082,MON101068",TEST,ARLH,1,215.9651,6.1333
"MON202114,MON101065,MON101082,MON101068",TEST,ARLH,1,212.5161,6.1333
"MON202107,MON101065,MON101082,MON101068",TEST,ARLH,1,194.8123,6.1333
"MON202115,MON101065,MON101082,MON101068",TEST,ARLH,1,203.2803,6.1333
"MON202116,MON101065,MON101082,MON101068",TEST,ARLH,1,222.4524,6.1333
"MON202108,MON101065,MON101082,MON101068",TEST,ARLH,1,214.8541,6.1333
"MON202117,MON101065,MON101082,MON101068",TEST,ARLH,1,184.7387,6.1333
"MON202109,MON101065,MON101082,MON101068",TEST,ARLH,1,200.0385,6.1333
"MON202118,MON101065,MON101082,MON101068",TEST,ARLH,1,198.1794,6.1333
"MON202119,MON101065,MON101082,MON101068",TEST,ARLH,1,213.2108,6.1333
"MON202110,MON101065,MON101082,MON101068",TEST,ARLH,1,176.2084,6.1333
"MON202120,MON101065,MON101082,MON101068",TEST,ARLH,1,192.846,6.1333
"MON202111,MON101065,MON101082,MON101068",TEST,ARLH,1,214.2047,6.1333
"MON202121,MON101065,MON101082,MON101068",TEST,ARLH,1,197.7404,6.1333
"MON202112,MON101065,MON101082,MON101068",TEST,ARLH,1,213.4772,6.1333
"MON202122,MON101065,MON101082,MON101068",TEST,ARLH,1,198.0184,6.1333
"MON202113,MON101065,MON101082,MON101068",TEST,ARLH,1,197.4063,6.1333
"MON202123,MON101065,MON101082,MON101068",TEST,ARLH,1,218.33,6.1333
"MON202124,MON101065,MON101082,MON101068",TEST,ARLH,1,211.0745,6.1333
"MON202134,MON101065,MON101082,MON101068",TEST,ARLH,1,202.7235,6.1333
"MON202125,MON101065,MON101082,MON101068",TEST,ARLH,1,185.7904,6.1333
"MON202135,MON101065,MON101082,MON101068",TEST,ARLH,1,217.844,6.1333
"MON202126,MON101065,MON101082,MON101068",TEST,ARLH,1,210.3206,6.1333
"MON202136,MON101065,MON101082,MON101068",TEST,ARLH,1,213.6606,6.1333
"MON202127,MON101065,MON101082,MON101068",TEST,ARLH,1,239.118,6.1333
"MON202137,MON101065,MON101082,MON101068",TEST,ARLH,1,218.8567,6.1333
"MON202128,MON101065,MON101082,MON101068",TEST,ARLH,1,180.058,6.1333
"MON202138,MON101065,MON101082,MON101068",TEST,ARLH,1,188.8569,6.1333
"MON202129,MON101065,MON101082,MON101068",TEST,ARLH,1,207.2127,6.1333
"MON202139,MON101065,MON101082,MON101068",TEST,ARLH,1,214.6853,6.1333
"MON202130,MON101065,MON101082,MON101068",TEST,ARLH,1,206.1151,6.1333
"MON202140,MON101065,MON101082,MON101068",TEST,ARLH,1,221.7599,6.1333
"MON202131,MON101065,MON101082,MON101068",TEST,ARLH,1,188.2533,6.1333
"MON202141,MON101065,MON101082,MON101068",TEST,ARLH,1,209.6832,6.1333
"MON202132,MON101065,MON101082,MON101068",TEST,ARLH,1,203.9029,6.1333
"MON202142,MON101065,MON101082,MON101068",TEST,ARLH,1,207.7694,6.1333
"MON202133,MON101065,MON101082,MON101068",TEST,ARLH,1,210.1208,6.1333
"MON202143,MON101065,MON101082,MON101068",TEST,ARLH,1,213.1451,6.1333
"MON202146,MON101065,MON101082,MON101068",TEST,ARLH,1,203.375,6.1333
"MON202144,MON101065,MON101082,MON101068",TEST,ARLH,1,206.632,6.1333
"MON202148,MON101065,MON101082,MON101068",TEST,ARLH,1,192.1118,6.1333
"MON202145,MON101065,MON101082,MON101068",TEST,ARLH,1,215.3004,6.1333
"MON202150,MON101065,MON101082,MON101068",TEST,ARLH,1,217.095,6.1333
"MON202147,MON101065,MON101082,MON101068",TEST,ARLH,1,212.1204,6.1333
"MON202152,MON101065,MON101082,MON101068",TEST,ARLH,1,206.0501,6.1333
"MON202149,MON101065,MON101082,MON101068",TEST,ARLH,1,210.6027,6.1333
"MON202151,MON101065,MON101082,MON101068",TEST,ARLH,1,193.8839,6.1333
"MON202320,MON101065,MON101082,MON101068",TEST,ARLH,1,213.6037,6.1333
"MON202153,MON101065,MON101082,MON101068",TEST,ARLH,1,191.7312,6.1333
"MON202157,MON101065,MON101082,MON101068",TEST,ARLH,1,188.2972,6.1333
"MON202155,MON101065,MON101082,MON101068",TEST,ARLH,1,205.2835,6.1333
"MON202159,MON101065,MON101082,MON101068",TEST,ARLH,1,205.2208,6.1333
"MON202158,MON101065,MON101082,MON101068",TEST,ARLH,1,201.1368,6.1333
"MON202161,MON101065,MON101082,MON101068",TEST,ARLH,1,208.1233,6.1333
"MON202160,MON101065,MON101082,MON101068",TEST,ARLH,1,220.1459,6.1333
"MON202162,MON101065,MON101082,MON101068",TEST,ARLH,1,201.4357,6.1333
"MON202163,MON101065,MON101082,MON101068",TEST,ARLH,1,221.3929,6.1333
"MON202164,MON101065,MON101082,MON101068",TEST,ARLH,1,192.5926,6.1333
"MON202165,MON101065,MON101082,MON101068",TEST,ARLH,1,208.1295,6.1333
"MON202166,MON101065,MON101082,MON101068",TEST,ARLH,1,193.5389,6.1333
"MON202175,MON101065,MON101082,MON101068",TEST,ARLH,1,202.6453,6.1333
"MON202167,MON101065,MON101082,MON101068",TEST,ARLH,1,211.5767,6.1333
"MON202176,MON101065,MON101082,MON101068",TEST,ARLH,1,214.9104,6.1333
"MON202168,MON101065,MON101082,MON101068",TEST,ARLH,1,213.1431,6.1333
"MON202177,MON101065,MON101082,MON101068",TEST,ARLH,1,212.0758,6.1333
"MON202178,MON101065,MON101082,MON101068",TEST,ARLH,1,215.8985,6.1333
"MON202179,MON101065,MON101082,MON101068",TEST,ARLH,1,220.2281,6.1333
"MON202170,MON101065,MON101082,MON101068",TEST,ARLH,1,211.76,6.1333
"MON202180,MON101065,MON101082,MON101068",TEST,ARLH,1,207.051,6.1333
"MON202171,MON101065,MON101082,MON101068",TEST,ARLH,1,209.266,6.1333
"MON202181,MON101065,MON101082,MON101068",TEST,ARLH,1,222.1953,6.1333
"MON202172,MON101065,MON101082,MON101068",TEST,ARLH,1,201.0269,6.1333
"MON202182,MON101065,MON101082,MON101068",TEST,ARLH,1,217.4042,6.1333
"MON202173,MON101065,MON101082,MON101068",TEST,ARLH,1,211.1352,6.1333
"MON202183,MON101065,MON101082,MON101068",TEST,ARLH,1,212.8199,6.1333
"MON202174,MON101065,MON101082,MON101068",TEST,ARLH,1,194.7942,6.1333
"MON202184,MON101065,MON101082,MON101068",TEST,ARLH,1,208.2825,6.1333
"MON202185,MON101065,MON101082,MON101068",TEST,ARLH,1,183.2418,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,210.1696,6.1333
"MON202186,MON101065,MON101082,MON101068",TEST,ARLH,1,222.5286,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,207.4573,6.1333
"MON202187,MON101065,MON101082,MON101068",TEST,ARLH,1,211.0951,6.1333
"MON202188,MON101065,MON101082,MON101068",TEST,ARLH,1,169.5961,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,207.2271,6.1333
"MON202189,MON101065,MON101082,MON101068",TEST,ARLH,1,200.4588,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,213.9128,6.1333
"MON202190,MON101065,MON101082,MON101068",TEST,ARLH,1,207.158,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,198.3091,6.1333
"MON202191,MON101065,MON101082,MON101068",TEST,ARLH,1,223.2341,6.1333
MON101066,COMM,ARLH,1,200.0147,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,217.5352,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,217.2238,6.1333
"MON202017,MON101065,MON101082,MON101068",TEST,ARLH,1,195.4656,6.1333
"MON202018,MON101065,MON101082,MON101068",TEST,ARLH,1,187.5874,6.1333
"MON202019,MON101065,MON101082,MON101068",TEST,ARLH,1,202.2198,6.1333
"MON202020,MON101065,MON101082,MON101068",TEST,ARLH,1,207.9341,6.1333
"MON202031,MON101065,MON101082,MON101068",TEST,ARLH,1,200.6345,6.1333
"MON202032,MON101065,MON101082,MON101068",TEST,ARLH,1,196.0494,6.1333
"MON202033,MON101065,MON101082,MON101068",TEST,ARLH,1,197.7181,6.1333
"MON202034,MON101065,MON101082,MON101068",TEST,ARLH,1,196.8478,6.1333
"MON202035,MON101065,MON101082,MON101068",TEST,ARLH,1,205.5919,6.1333
"MON202036,MON101065,MON101082,MON101068",TEST,ARLH,1,199.5358,6.1333
"MON202037,MON101065,MON101082,MON101068",TEST,ARLH,1,216.956,6.1333
"MON202038,MON101065,MON101082,MON101068",TEST,ARLH,1,198.05,6.1333
"MON202039,MON101065,MON101082,MON101068",TEST,ARLH,1,200.2214,6.1333
"MON202040,MON101065,MON101082,MON101068",TEST,ARLH,1,197.6285,6.1333
"MON202051,MON101065,MON101082,MON101068",TEST,ARLH,1,190.7891,6.1333
"MON202052,MON101065,MON101082,MON101068",TEST,ARLH,1,207.6791,6.1333
"MON202053,MON101065,MON101082,MON101068",TEST,ARLH,1,209.7772,6.1333
"MON202054,MON101065,MON101082,MON101068",TEST,ARLH,1,184.313,6.1333
"MON202055,MON101065,MON101082,MON101068",TEST,ARLH,1,203.4088,6.1333
"MON202056,MON101065,MON101082,MON101068",TEST,ARLH,1,189.9325,6.1333
"MON202057,MON101065,MON101082,MON101068",TEST,ARLH,1,202.6524,6.1333
"MON202058,MON101065,MON101082,MON101068",TEST,ARLH,1,208.1201,6.1333
"MON202059,MON101065,MON101082,MON101068",TEST,ARLH,1,188.1541,6.1333
"MON202060,MON101065,MON101082,MON101068",TEST,ARLH,1,195.1745,6.1333
"MON202071,MON101065,MON101082,MON101068",TEST,ARLH,1,200.6402,6.1333
"MON202072,MON101065,MON101082,MON101068",TEST,ARLH,1,176.3701,6.1333
"MON202073,MON101065,MON101082,MON101068",TEST,ARLH,1,206.5474,6.1333
"MON202074,MON101065,MON101082,MON101068",TEST,ARLH,1,193.5131,6.1333
"MON202075,MON101065,MON101082,MON101068",TEST,ARLH,1,193.823,6.1333
"MON202076,MON101065,MON101082,MON101068",TEST,ARLH,1,201.1892,6.1333
"MON202077,MON101065,MON101082,MON101068",TEST,ARLH,1,201.6927,6.1333
"MON202078,MON101065,MON101082,MON101068",TEST,ARLH,1,179.881,6.1333
"MON202079,MON101065,MON101082,MON101068",TEST,ARLH,1,208.9243,6.1333
"MON202080,MON101065,MON101082,MON101068",TEST,ARLH,1,221.9622,6.1333
"MON202091,MON101065,MON101082,MON101068",TEST,ARLH,1,204.3616,6.1333
"MON202093,MON101065,MON101082,MON101068",TEST,ARLH,1,197.6796,6.1333
"MON202094,MON101065,MON101082,MON101068",TEST,ARLH,1,200.0378,6.1333
"MON202095,MON101065,MON101082,MON101068",TEST,ARLH,1,201.3582,6.1333
"MON202096,MON101065,MON101082,MON101068",TEST,ARLH,1,200.3004,6.1333
"MON202097,MON101065,MON101082,MON101068",TEST,ARLH,1,201.4682,6.1333
"MON202098,MON101065,MON101082,MON101068",TEST,ARLH,1,191.7844,6.1333
"MON202099,MON101065,MON101082,MON101068",TEST,ARLH,1,204.9871,6.1333
"MON202100,MON101065,MON101082,MON101068",TEST,ARLH,1,185.9006,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,209.0048,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,195.9793,6.1333
"MON202021,MON101065,MON101082,MON101068",TEST,ARLH,1,203.5698,6.1333
"MON202022,MON101065,MON101082,MON101068",TEST,ARLH,1,188.6077,6.1333
"MON202023,MON101065,MON101082,MON101068",TEST,ARLH,1,209.7588,6.1333
"MON202024,MON101065,MON101082,MON101068",TEST,ARLH,1,206.6183,6.1333
"MON202025,MON101065,MON101082,MON101068",TEST,ARLH,1,210.0567,6.1333
"MON202026,MON101065,MON101082,MON101068",TEST,ARLH,1,199.7005,6.1333
"MON202027,MON101065,MON101082,MON101068",TEST,ARLH,1,200.4669,6.1333
"MON202028,MON101065,MON101082,MON101068",TEST,ARLH,1,209.8465,6.1333
"MON202029,MON101065,MON101082,MON101068",TEST,ARLH,1,194.5604,6.1333
"MON202030,MON101065,MON101082,MON101068",TEST,ARLH,1,199.8756,6.1333
"MON202041,MON101065,MON101082,MON101068",TEST,ARLH,1,192.168,6.1333
"MON202042,MON101065,MON101082,MON101068",TEST,ARLH,1,204.4672,6.1333
"MON202043,MON101065,MON101082,MON101068",TEST,ARLH,1,188.5039,6.1333
"MON202044,MON101065,MON101082,MON101068",TEST,ARLH,1,189.3345,6.1333
"MON202045,MON101065,MON101082,MON101068",TEST,ARLH,1,196.7153,6.1333
"MON202046,MON101065,MON101082,MON101068",TEST,ARLH,1,227.2833,6.1333
"MON202047,MON101065,MON101082,MON101068",TEST,ARLH,1,210.8202,6.1333
"MON202048,MON101065,MON101082,MON101068",TEST,ARLH,1,197.3034,6.1333
