ENTRY,ENTRY_CATEGORY,LOCATION,REP,RESP,COV
"MON202588,MON101065,MON101082,MON101068",TEST,ARJO,2,185.4184,5.7
"MON202422,MON101065,MON101082,MON101068",TEST,ARJO,2,161.4814,5.7
"MON202156,MON101065,MON101082,MON101068",TEST,ARJO,2,176.1775,5.7
"MON201992,MON101065,MON101082,MON101068",TEST,ARJO,2,181.0065,5.7
"MON201995,MON101065,MON101082,MON101068",TEST,ARJO,2,180.6099,5.7
"MON201993,MON101065,MON101082,MON101068",TEST,ARJO,2,194.4882,5.7
"MON201997,MON101065,MON101082,MON101068",TEST,ARJO,2,185.1456,5.7
"MON201994,MON101065,MON101082,MON101068",TEST,ARJO,2,191.6131,5.7
"MON201998,MON101065,MON101082,MON101068",TEST,ARJO,2,179.1196,5.7
"MON201999,MON101065,MON101082,MON101068",TEST,ARJO,2,194.1377,5.7
"MON201991,MON101065,MON101082,MON101068",TEST,ARJO,2,178.6203,5.7
"MON202000,MON101065,MON101082,MON101068",TEST,ARJO,2,181.5402,5.7
"MON202001,MON101065,MON101082,MON101068",TEST,ARJO,2,190.454,5.7
"MON202004,MON101065,MON101082,MON101068",TEST,ARJO,2,190.6127,5.7
"MON202002,MON101065,MON101082,MON101068",TEST,ARJO,2,166.5301,5.7
"MON202005,MON101065,MON101082,MON101068",TEST,ARJO,2,188.3027,5.7
"MON202003,MON101065,MON101082,MON101068",TEST,ARJO,2,183.2994,5.7
"MON202006,MON101065,MON101082,MON101068",TEST,ARJO,2,161.9539,5.7
"MON202008,MON101065,MON101082,MON101068",TEST,ARJO,2,197.7046,5.7
"MON202009,MON101065,MON101082,MON101068",TEST,ARJO,2,184.7599,5.7
"MON202014,MON101065,MON101082,MON101068",TEST,ARJO,2,191.263,5.7
"MON202015,MON101065,MON101082,MON101068",TEST,ARJO,2,179.6302,5.7
"MON202011,MON101065,MON101082,MON101068",TEST,ARJO,2,166.7298,5.7
"MON202016,MON101065,MON101082,MON101068",TEST,ARJO,2,179.0003,5.7
"MON202012,MON101065,MON101082,MON101068",TEST,ARJO,2,180.8574,5.7
MON101066,COMM,ARJO,2,171.8824,5.7
"MON202013,MON101065,MON101082,MON101068",TEST,ARJO,2,186.3563,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,189.5796,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,173.9141,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,206.6744,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,195.0369,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,173.5879,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,181.8166,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,175.4467,5.7
"MON202446,MON101065,MON101082,MON101068",TEST,ARJO,2,180.7082,5.7
"MON202447,MON101065,MON101082,MON101068",TEST,ARJO,2,198.575,5.7
"MON202443,MON101065,MON101082,MON101068",TEST,ARJO,2,192.037,5.7
"MON202448,MON101065,MON101082,MON101068",TEST,ARJO,2,172.007,5.7
"MON202444,MON101065,MON101082,MON101068",TEST,ARJO,2,173.3549,5.7
"MON202449,MON101065,MON101082,MON101068",TEST,ARJO,2,202.5939,5.7
"MON202445,MON101065,MON101082,MON101068",TEST,ARJO,2,183.314,5.7
"MON202450,MON101065,MON101082,MON101068",TEST,ARJO,2,184.1254,5.7
"MON202451,MON101065,MON101082,MON101068",TEST,ARJO,2,167.3907,5.7
"MON202452,MON101065,MON101082,MON101068",TEST,ARJO,2,178.6045,5.7
"MON202453,MON101065,MON101082,MON101068",TEST,ARJO,2,172.986,5.7
"MON202456,MON101065,MON101082,MON101068",TEST,ARJO,2,188.9117,5.7
"MON202454,MON101065,MON101082,MON101068",TEST,ARJO,2,171.5251,5.7
"MON202457,MON101065,MON101082,MON101068",TEST,ARJO,2,176.4937,5.7
"MON202458,MON101065,MON101082,MON101068",TEST,ARJO,2,187.5823,5.7
"MON202455,MON101065,MON101082,MON101068",TEST,ARJO,2,198.8747,5.7
"MON202459,MON101065,MON101082,MON101068",TEST,ARJO,2,189.5292,5.7
"MON202460,MON101065,MON101082,MON101068",TEST,ARJO,2,176.2755,5.7
"MON202461,MON101065,MON101082,MON101068",TEST,ARJO,2,193.1301,5.7
"MON202462,MON101065,MON101082,MON101068",TEST,ARJO,2,195.9675,5.7
"MON202463,MON101065,MON101082,MON101068",TEST,ARJO,2,186.4303,5.7
"MON202464,MON101065,MON101082,MON101068",TEST,ARJO,2,186.1712,5.7
"MON202466,MON101065,MON101082,MON101068",TEST,ARJO,2,184.4823,5.7
"MON202465,MON101065,MON101082,MON101068",TEST,ARJO,2,190.1028,5.7
"MON202467,MON101065,MON101082,MON101068",TEST,ARJO,2,202.3847,5.7
"MON202468,MON101065,MON101082,MON101068",TEST,ARJO,2,198.2843,5.7
"MON202469,MON101065,MON101082,MON101068",TEST,ARJO,2,179.9136,5.7
"MON202470,MON101065,MON101082,MON101068",TEST,ARJO,2,165.3652,5.7
"MON202476,MON101065,MON101082,MON101068",TEST,ARJO,2,185.7037,5.7
"MON202471,MON101065,MON101082,MON101068",TEST,ARJO,2,208.196,5.7
"MON202477,MON101065,MON101082,MON101068",TEST,ARJO,2,188.114,5.7
"MON202472,MON101065,MON101082,MON101068",TEST,ARJO,2,192.2441,5.7
"MON202478,MON101065,MON101082,MON101068",TEST,ARJO,2,177.7826,5.7
"MON202473,MON101065,MON101082,MON101068",TEST,ARJO,2,176.4901,5.7
"MON202479,MON101065,MON101082,MON101068",TEST,ARJO,2,194.5314,5.7
"MON202474,MON101065,MON101082,MON101068",TEST,ARJO,2,177.0259,5.7
"MON202480,MON101065,MON101082,MON101068",TEST,ARJO,2,169.5804,5.7
"MON202481,MON101065,MON101082,MON101068",TEST,ARJO,2,183.8341,5.7
"MON202475,MON101065,MON101082,MON101068",TEST,ARJO,2,182.2864,5.7
"MON202482,MON101065,MON101082,MON101068",TEST,ARJO,2,178.298,5.7
"MON202483,MON101065,MON101082,MON101068",TEST,ARJO,2,174.6435,5.7
"MON202484,MON101065,MON101082,MON101068",TEST,ARJO,2,158.8226,5.7
"MON202485,MON101065,MON101082,MON101068",TEST,ARJO,2,181.198,5.7
"MON202486,MON101065,MON101082,MON101068",TEST,ARJO,2,182.2069,5.7
"MON202487,MON101065,MON101082,MON101068",TEST,ARJO,2,182.082,5.7
"MON202488,MON101065,MON101082,MON101068",TEST,ARJO,2,168.7484,5.7
"MON202489,MON101065,MON101082,MON101068",TEST,ARJO,2,187.418,5.7
"MON202496,MON101065,MON101082,MON101068",TEST,ARJO,2,164.1646,5.7
"MON202490,MON101065,MON101082,MON101068",TEST,ARJO,2,205.8225,5.7
"MON202497,MON101065,MON101082,MON101068",TEST,ARJO,2,169.201,5.7
"MON202491,MON101065,MON101082,MON101068",TEST,ARJO,2,193.1139,5.7
"MON202498,MON101065,MON101082,MON101068",TEST,ARJO,2,193.9899,5.7
"MON202492,MON101065,MON101082,MON101068",TEST,ARJO,2,164.0081,5.7
"MON202499,MON101065,MON101082,MON101068",TEST,ARJO,2,207.6982,5.7
"MON202493,MON101065,MON101082,MON101068",TEST,ARJO,2,200.178,5.7
"MON202500,MON101065,MON101082,MON101068",TEST,ARJO,2,185.0548,5.7
"MON202494,MON101065,MON101082,MON101068",TEST,ARJO,2,178.7454,5.7
"MON202501,MON101065,MON101082,MON101068",TEST,ARJO,2,191.1585,5.7
"MON202495,MON101065,MON101082,MON101068",TEST,ARJO,2,189.5361,5.7
"MON202502,MON101065,MON101082,MON101068",TEST,ARJO,2,183.7998,5.7
"MON202503,MON101065,MON101082,MON101068",TEST,ARJO,2,197.7377,5.7
"MON202504,MON101065,MON101082,MON101068",TEST,ARJO,2,159.6232,5.7
"MON202505,MON101065,MON101082,MON101068",TEST,ARJO,2,186.4353,5.7
"MON202506,MON101065,MON101082,MON101068",TEST,ARJO,2,194.5071,5.7
"MON202507,MON101065,MON101082,MON101068",TEST,ARJO,2,202.165,5.7
"MON202508,MON101065,MON101082,MON101068",TEST,ARJO,2,178.5929,5.7
"MON202516,MON101065,MON101082,MON101068",TEST,ARJO,2,170.9104,5.7
"MON202509,MON101065,MON101082,MON101068",TEST,ARJO,2,199.4283,5.7
"MON202517,MON101065,MON101082,MON101068",TEST,ARJO,2,177.5356,5.7
"MON202510,MON101065,MON101082,MON101068",TEST,ARJO,2,180.9828,5.7
"MON202518,MON101065,MON101082,MON101068",TEST,ARJO,2,164.2383,5.7
"MON202511,MON101065,MON101082,MON101068",TEST,ARJO,2,200.5308,5.7
"MON202519,MON101065,MON101082,MON101068",TEST,ARJO,2,177.8155,5.7
"MON202512,MON101065,MON101082,MON101068",TEST,ARJO,2,182.4621,5.7
"MON202520,MON101065,MON101082,MON101068",TEST,ARJO,2,197.5408,5.7
"MON202513,MON101065,MON101082,MON101068",TEST,ARJO,2,185.4643,5.7
"MON202521,MON101065,MON101082,MON101068",TEST,ARJO,2,202.7884,5.7
"MON202514,MON101065,MON101082,MON101068",TEST,ARJO,2,160.6532,5.7
"MON202522,MON101065,MON101082,MON101068",TEST,ARJO,2,178.6801,5.7
"MON202515,MON101065,MON101082,MON101068",TEST,ARJO,2,195.4552,5.7
"MON202523,MON101065,MON101082,MON101068",TEST,ARJO,2,181.7281,5.7
"MON202524,MON101065,MON101082,MON101068",TEST,ARJO,2,176.6176,5.7
"MON202525,MON101065,MON101082,MON101068",TEST,ARJO,2,170.9191,5.7
"MON202526,MON101065,MON101082,MON101068",TEST,ARJO,2,155.8719,5.7
"MON202527,MON101065,MON101082,MON101068",TEST,ARJO,2,167.1634,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,177.6963,5.7
"MON202528,MON101065,MON101082,MON101068",TEST,ARJO,2,177.5653,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,186.525,5.7
MON101066,COMM,ARJO,2,188.5103,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,192.4812,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,192.5145,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,182.7631,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,161.133,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,192.7164,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,176.3897,5.7
"MON202357,MON101065,MON101082,MON101068",TEST,ARJO,2,180.4133,5.7
"MON202358,MON101065,MON101082,MON101068",TEST,ARJO,2,204.2161,5.7
"MON202359,MON101065,MON101082,MON101068",TEST,ARJO,2,161.4642,5.7
"MON202360,MON101065,MON101082,MON101068",TEST,ARJO,2,173.1408,5.7
"MON202361,MON101065,MON101082,MON101068",TEST,ARJO,2,194.7962,5.7
"MON202362,MON101065,MON101082,MON101068",TEST,ARJO,2,171.3452,5.7
"MON202363,MON101065,MON101082,MON101068",TEST,ARJO,2,173.3181,5.7
"MON202364,MON101065,MON101082,MON101068",TEST,ARJO,2,188.3925,5.7
"MON202355,MON101065,MON101082,MON101068",TEST,ARJO,2,180.5164,5.7
"MON202365,MON101065,MON101082,MON101068",TEST,ARJO,2,201.4975,5.7
"MON202356,MON101065,MON101082,MON101068",TEST,ARJO,2,195.3282,5.7
"MON202366,MON101065,MON101082,MON101068",TEST,ARJO,2,187.4762,5.7
"MON202367,MON101065,MON101082,MON101068",TEST,ARJO,2,184.4267,5.7
"MON202377,MON101065,MON101082,MON101068",TEST,ARJO,2,197.4519,5.7
"MON202368,MON101065,MON101082,MON101068",TEST,ARJO,2,200.297,5.7
"MON202378,MON101065,MON101082,MON101068",TEST,ARJO,2,186.6016,5.7
"MON202369,MON101065,MON101082,MON101068",TEST,ARJO,2,185.0128,5.7
"MON202379,MON101065,MON101082,MON101068",TEST,ARJO,2,188.3022,5.7
"MON202370,MON101065,MON101082,MON101068",TEST,ARJO,2,182.039,5.7
"MON202380,MON101065,MON101082,MON101068",TEST,ARJO,2,181.1565,5.7
"MON202371,MON101065,MON101082,MON101068",TEST,ARJO,2,175.0095,5.7
"MON202381,MON101065,MON101082,MON101068",TEST,ARJO,2,217.0349,5.7
"MON202372,MON101065,MON101082,MON101068",TEST,ARJO,2,191.4715,5.7
"MON202382,MON101065,MON101082,MON101068",TEST,ARJO,2,164.1807,5.7
"MON202373,MON101065,MON101082,MON101068",TEST,ARJO,2,181.241,5.7
"MON202383,MON101065,MON101082,MON101068",TEST,ARJO,2,171.1505,5.7
"MON202374,MON101065,MON101082,MON101068",TEST,ARJO,2,201.5963,5.7
"MON202384,MON101065,MON101082,MON101068",TEST,ARJO,2,199.8302,5.7
"MON202385,MON101065,MON101082,MON101068",TEST,ARJO,2,184.1532,5.7
"MON202375,MON101065,MON101082,MON101068",TEST,ARJO,2,203.2531,5.7
"MON202386,MON101065,MON101082,MON101068",TEST,ARJO,2,180.061,5.7
"MON202376,MON101065,MON101082,MON101068",TEST,ARJO,2,188.0029,5.7
"MON202387,MON101065,MON101082,MON101068",TEST,ARJO,2,162.6563,5.7
"MON202388,MON101065,MON101082,MON101068",TEST,ARJO,2,169.7672,5.7
"MON202389,MON101065,MON101082,MON101068",TEST,ARJO,2,160.8272,5.7
"MON202393,MON101065,MON101082,MON101068",TEST,ARJO,2,183.9464,5.7
"MON202390,MON101065,MON101082,MON101068",TEST,ARJO,2,190.5613,5.7
"MON202395,MON101065,MON101082,MON101068",TEST,ARJO,2,188.2696,5.7
"MON202391,MON101065,MON101082,MON101068",TEST,ARJO,2,207.6144,5.7
"MON202397,MON101065,MON101082,MON101068",TEST,ARJO,2,189.2538,5.7
"MON202392,MON101065,MON101082,MON101068",TEST,ARJO,2,172.1957,5.7
"MON202398,MON101065,MON101082,MON101068",TEST,ARJO,2,177.9381,5.7
"MON202394,MON101065,MON101082,MON101068",TEST,ARJO,2,183.1084,5.7
"MON202396,MON101065,MON101082,MON101068",TEST,ARJO,2,192.3157,5.7
"MON202321,MON101065,MON101082,MON101068",TEST,ARJO,2,187.1563,5.7
"MON202399,MON101065,MON101082,MON101068",TEST,ARJO,2,189.0211,5.7
"MON202400,MON101065,MON101082,MON101068",TEST,ARJO,2,187.8955,5.7
"MON202402,MON101065,MON101082,MON101068",TEST,ARJO,2,205.156,5.7
"MON202401,MON101065,MON101082,MON101068",TEST,ARJO,2,185.5619,5.7
"MON202403,MON101065,MON101082,MON101068",TEST,ARJO,2,188.9786,5.7
"MON202404,MON101065,MON101082,MON101068",TEST,ARJO,2,179.3492,5.7
"MON202406,MON101065,MON101082,MON101068",TEST,ARJO,2,188.8658,5.7
"MON202407,MON101065,MON101082,MON101068",TEST,ARJO,2,170.6508,5.7
"MON202408,MON101065,MON101082,MON101068",TEST,ARJO,2,204.6254,5.7
"MON202410,MON101065,MON101082,MON101068",TEST,ARJO,2,167.8546,5.7
"MON202411,MON101065,MON101082,MON101068",TEST,ARJO,2,179.9289,5.7
"MON202412,MON101065,MON101082,MON101068",TEST,ARJO,2,186.1746,5.7
"MON202416,MON101065,MON101082,MON101068",TEST,ARJO,2,171.013,5.7
"MON202413,MON101065,MON101082,MON101068",TEST,ARJO,2,212.9756,5.7
"MON202417,MON101065,MON101082,MON101068",TEST,ARJO,2,168.3988,5.7
"MON202414,MON101065,MON101082,MON101068",TEST,ARJO,2,192.9007,5.7
"MON202415,MON101065,MON101082,MON101068",TEST,ARJO,2,196.1439,5.7
"MON202418,MON101065,MON101082,MON101068",TEST,ARJO,2,205.3796,5.7
"MON202419,MON101065,MON101082,MON101068",TEST,ARJO,2,176.8869,5.7
"MON202420,MON101065,MON101082,MON101068",TEST,ARJO,2,180.461,5.7
"MON202421,MON101065,MON101082,MON101068",TEST,ARJO,2,165.4628,5.7
"MON202587,MON101065,MON101082,MON101068",TEST,ARJO,2,189.2221,5.7
"MON202427,MON101065,MON101082,MON101068",TEST,ARJO,2,188.5515,5.7
"MON202423,MON101065,MON101082,MON101068",TEST,ARJO,2,159.9701,5.7
"MON202428,MON101065,MON101082,MON101068",TEST,ARJO,2,169.2802,5.7
"MON202429,MON101065,MON101082,MON101068",TEST,ARJO,2,199.3458,5.7
"MON202425,MON101065,MON101082,MON101068",TEST,ARJO,2,196.7579,5.7
"MON202430,MON101065,MON101082,MON101068",TEST,ARJO,2,179.8241,5.7
"MON202426,MON101065,MON101082,MON101068",TEST,ARJO,2,185.3091,5.7
"MON202431,MON101065,MON101082,MON101068",TEST,ARJO,2,202.53,5.7
"MON202432,MON101065,MON101082,MON101068",TEST,ARJO,2,183.2962,5.7
"MON202433,MON101065,MON101082,MON101068",TEST,ARJO,2,195.2778,5.7
"MON202434,MON101065,MON101082,MON101068",TEST,ARJO,2,178.5031,5.7
"MON202435,MON101065,MON101082,MON101068",TEST,ARJO,2,193.0244,5.7
"MON202436,MON101065,MON101082,MON101068",TEST,ARJO,2,194.493,5.7
"MON202437,MON101065,MON101082,MON101068",TEST,ARJO,2,205.3788,5.7
"MON202438,MON101065,MON101082,MON101068",TEST,ARJO,2,175.9582,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,176.7747,5.7
"MON202439,MON101065,MON101082,MON101068",TEST,ARJO,2,202.8034,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,189.8493,5.7
"MON202440,MON101065,MON101082,MON101068",TEST,ARJO,2,194.7001,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,188.3038,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,177.3052,5.7
"MON202441,MON101065,MON101082,MON101068",TEST,ARJO,2,194.9546,5.7
MON101066,COMM,ARJO,2,207.7265,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,181.0934,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,185.7158,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,163.6681,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,194.5242,5.7
"MON202610,MON101065,MON101082,MON101068",TEST,ARJO,2,171.2913,5.7
"MON202599,MON101065,MON101082,MON101068",TEST,ARJO,2,175.1412,5.7
"MON202611,MON101065,MON101082,MON101068",TEST,ARJO,2,151.5704,5.7
"MON202601,MON101065,MON101082,MON101068",TEST,ARJO,2,175.4656,5.7
"MON202612,MON101065,MON101082,MON101068",TEST,ARJO,2,145.4615,5.7
"MON202602,MON101065,MON101082,MON101068",TEST,ARJO,2,153.2886,5.7
"MON202613,MON101065,MON101082,MON101068",TEST,ARJO,2,175.6301,5.7
"MON202603,MON101065,MON101082,MON101068",TEST,ARJO,2,186.3093,5.7
"MON202614,MON101065,MON101082,MON101068",TEST,ARJO,2,161.9838,5.7
"MON202615,MON101065,MON101082,MON101068",TEST,ARJO,2,177.9633,5.7
"MON202604,MON101065,MON101082,MON101068",TEST,ARJO,2,186.0725,5.7
"MON202616,MON101065,MON101082,MON101068",TEST,ARJO,2,182.0565,5.7
"MON202605,MON101065,MON101082,MON101068",TEST,ARJO,2,183.7622,5.7
"MON202617,MON101065,MON101082,MON101068",TEST,ARJO,2,156.5503,5.7
"MON202606,MON101065,MON101082,MON101068",TEST,ARJO,2,156.3629,5.7
"MON202618,MON101065,MON101082,MON101068",TEST,ARJO,2,149.6478,5.7
"MON202607,MON101065,MON101082,MON101068",TEST,ARJO,2,162.3702,5.7
"MON202619,MON101065,MON101082,MON101068",TEST,ARJO,2,171.0074,5.7
"MON202608,MON101065,MON101082,MON101068",TEST,ARJO,2,185.9249,5.7
"MON202609,MON101065,MON101082,MON101068",TEST,ARJO,2,161.1684,5.7
"MON202630,MON101065,MON101082,MON101068",TEST,ARJO,2,186.0231,5.7
"MON202631,MON101065,MON101082,MON101068",TEST,ARJO,2,133.2398,5.7
"MON202632,MON101065,MON101082,MON101068",TEST,ARJO,2,142.4792,5.7
"MON202633,MON101065,MON101082,MON101068",TEST,ARJO,2,176.7779,5.7
"MON202634,MON101065,MON101082,MON101068",TEST,ARJO,2,186.0966,5.7
"MON202635,MON101065,MON101082,MON101068",TEST,ARJO,2,167.9323,5.7
"MON202636,MON101065,MON101082,MON101068",TEST,ARJO,2,185.9846,5.7
"MON202637,MON101065,MON101082,MON101068",TEST,ARJO,2,160.8862,5.7
"MON202638,MON101065,MON101082,MON101068",TEST,ARJO,2,156.2578,5.7
"MON202639,MON101065,MON101082,MON101068",TEST,ARJO,2,179.9194,5.7
"MON202330,MON101065,MON101082,MON101068",TEST,ARJO,2,190.2672,5.7
"MON202650,MON101065,MON101082,MON101068",TEST,ARJO,2,144.504,5.7
"MON202331,MON101065,MON101082,MON101068",TEST,ARJO,2,167.5436,5.7
"MON202600,MON101065,MON101082,MON101068",TEST,ARJO,2,163.1232,5.7
"MON202332,MON101065,MON101082,MON101068",TEST,ARJO,2,164.3023,5.7
"MON202322,MON101065,MON101082,MON101068",TEST,ARJO,2,182.3269,5.7
"MON202333,MON101065,MON101082,MON101068",TEST,ARJO,2,187.3549,5.7
"MON202323,MON101065,MON101082,MON101068",TEST,ARJO,2,170.3207,5.7
"MON202334,MON101065,MON101082,MON101068",TEST,ARJO,2,177.3832,5.7
"MON202324,MON101065,MON101082,MON101068",TEST,ARJO,2,171.8106,5.7
"MON202335,MON101065,MON101082,MON101068",TEST,ARJO,2,171.5947,5.7
"MON202325,MON101065,MON101082,MON101068",TEST,ARJO,2,194.5975,5.7
"MON202336,MON101065,MON101082,MON101068",TEST,ARJO,2,183.532,5.7
"MON202326,MON101065,MON101082,MON101068",TEST,ARJO,2,173.5486,5.7
"MON202337,MON101065,MON101082,MON101068",TEST,ARJO,2,193.4854,5.7
"MON202338,MON101065,MON101082,MON101068",TEST,ARJO,2,191.0184,5.7
"MON202327,MON101065,MON101082,MON101068",TEST,ARJO,2,155.5499,5.7
"MON202339,MON101065,MON101082,MON101068",TEST,ARJO,2,164.1835,5.7
"MON202328,MON101065,MON101082,MON101068",TEST,ARJO,2,159.7224,5.7
"MON202329,MON101065,MON101082,MON101068",TEST,ARJO,2,177.7618,5.7
"MON202350,MON101065,MON101082,MON101068",TEST,ARJO,2,164.0063,5.7
"MON202351,MON101065,MON101082,MON101068",TEST,ARJO,2,178.2079,5.7
"MON202352,MON101065,MON101082,MON101068",TEST,ARJO,2,184.671,5.7
"MON202353,MON101065,MON101082,MON101068",TEST,ARJO,2,189.8387,5.7
"MON202354,MON101065,MON101082,MON101068",TEST,ARJO,2,169.592,5.7
MON101066,COMM,ARJO,2,185.408,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,151.0234,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,161.7434,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,168.1136,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,169.3963,5.7
"MON202597,MON101065,MON101082,MON101068",TEST,ARJO,2,157.6528,5.7
"MON202598,MON101065,MON101082,MON101068",TEST,ARJO,2,171.1769,5.7
"MON202620,MON101065,MON101082,MON101068",TEST,ARJO,2,157.4643,5.7
"MON202621,MON101065,MON101082,MON101068",TEST,ARJO,2,190.1766,5.7
"MON202622,MON101065,MON101082,MON101068",TEST,ARJO,2,160.3109,5.7
"MON202623,MON101065,MON101082,MON101068",TEST,ARJO,2,161.7506,5.7
"MON202624,MON101065,MON101082,MON101068",TEST,ARJO,2,188.6435,5.7
"MON202625,MON101065,MON101082,MON101068",TEST,ARJO,2,168.8893,5.7
"MON202626,MON101065,MON101082,MON101068",TEST,ARJO,2,167.278,5.7
"MON202627,MON101065,MON101082,MON101068",TEST,ARJO,2,172.17,5.7
"MON202628,MON101065,MON101082,MON101068",TEST,ARJO,2,176.2525,5.7
"MON202629,MON101065,MON101082,MON101068",TEST,ARJO,2,154.8733,5.7
"MON202640,MON101065,MON101082,MON101068",TEST,ARJO,2,181.1128,5.7
"MON202641,MON101065,MON101082,MON101068",TEST,ARJO,2,152.5681,5.7
"MON202642,MON101065,MON101082,MON101068",TEST,ARJO,2,177.2853,5.7
"MON202643,MON101065,MON101082,MON101068",TEST,ARJO,2,170.313,5.7
"MON202644,MON101065,MON101082,MON101068",TEST,ARJO,2,151.5152,5.7
"MON202645,MON101065,MON101082,MON101068",TEST,ARJO,2,170.1255,5.7
"MON202646,MON101065,MON101082,MON101068",TEST,ARJO,2,170.4849,5.7
"MON202647,MON101065,MON101082,MON101068",TEST,ARJO,2,166.8013,5.7
"MON202648,MON101065,MON101082,MON101068",TEST,ARJO,2,179.7049,5.7
"MON202649,MON101065,MON101082,MON101068",TEST,ARJO,2,180.7729,5.7
"MON202340,MON101065,MON101082,MON101068",TEST,ARJO,2,175.3189,5.7
"MON202341,MON101065,MON101082,MON101068",TEST,ARJO,2,182.4194,5.7
"MON202342,MON101065,MON101082,MON101068",TEST,ARJO,2,169.7193,5.7
"MON202343,MON101065,MON101082,MON101068",TEST,ARJO,2,155.5979,5.7
"MON202344,MON101065,MON101082,MON101068",TEST,ARJO,2,162.4835,5.7
"MON202345,MON101065,MON101082,MON101068",TEST,ARJO,2,178.0738,5.7
"MON202346,MON101065,MON101082,MON101068",TEST,ARJO,2,174.0469,5.7
"MON202347,MON101065,MON101082,MON101068",TEST,ARJO,2,165.0744,5.7
"MON202348,MON101065,MON101082,MON101068",TEST,ARJO,2,173.0067,5.7
"MON202349,MON101065,MON101082,MON101068",TEST,ARJO,2,162.0494,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,147.8142,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,162.4098,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,168.9945,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,158.3411,5.7
"MON202707,MON101065,MON101082,MON101068",TEST,ARJO,2,180.3706,5.7
"MON202708,MON101065,MON101082,MON101068",TEST,ARJO,2,164.2135,5.7
"MON202709,MON101065,MON101082,MON101068",TEST,ARJO,2,176.0381,5.7
"MON202710,MON101065,MON101082,MON101068",TEST,ARJO,2,164.4206,5.7
"MON202711,MON101065,MON101082,MON101068",TEST,ARJO,2,162.862,5.7
"MON202712,MON101065,MON101082,MON101068",TEST,ARJO,2,183.2816,5.7
"MON202713,MON101065,MON101082,MON101068",TEST,ARJO,2,170.9778,5.7
"MON202714,MON101065,MON101082,MON101068",TEST,ARJO,2,180.775,5.7
"MON202715,MON101065,MON101082,MON101068",TEST,ARJO,2,176.6081,5.7
"MON202716,MON101065,MON101082,MON101068",TEST,ARJO,2,187.1089,5.7
"MON202717,MON101065,MON101082,MON101068",TEST,ARJO,2,161.4347,5.7
"MON202718,MON101065,MON101082,MON101068",TEST,ARJO,2,181.2607,5.7
"MON202719,MON101065,MON101082,MON101068",TEST,ARJO,2,195.258,5.7
"MON202720,MON101065,MON101082,MON101068",TEST,ARJO,2,170.6688,5.7
"MON202721,MON101065,MON101082,MON101068",TEST,ARJO,2,185.1699,5.7
"MON202722,MON101065,MON101082,MON101068",TEST,ARJO,2,181.1367,5.7
"MON202733,MON101065,MON101082,MON101068",TEST,ARJO,2,172.0037,5.7
"MON202734,MON101065,MON101082,MON101068",TEST,ARJO,2,174.3806,5.7
"MON202735,MON101065,MON101082,MON101068",TEST,ARJO,2,177.137,5.7
"MON202736,MON101065,MON101082,MON101068",TEST,ARJO,2,190.201,5.7
"MON202737,MON101065,MON101082,MON101068",TEST,ARJO,2,188.9093,5.7
"MON202739,MON101065,MON101082,MON101068",TEST,ARJO,2,191.8994,5.7
"MON202740,MON101065,MON101082,MON101068",TEST,ARJO,2,166.4394,5.7
"MON202741,MON101065,MON101082,MON101068",TEST,ARJO,2,186.894,5.7
"MON202753,MON101065,MON101082,MON101068",TEST,ARJO,2,181.6354,5.7
"MON202754,MON101065,MON101082,MON101068",TEST,ARJO,2,175.8349,5.7
